step, error
1501, 0.000568303
1502, 0.000573237
1503, 0.000581561
1504, 0.000592216
1505, 0.000610549
1506, 0.000633299
1507, 0.000673647
1508, 0.000718019
1509, 0.000796373
1510, 0.000860687
1511, 0.000971008
1512, 0.000997577
1513, 0.00104263
1514, 0.000926307
1515, 0.000805414
1516, 0.000642476
1517, 0.000557479
1518, 0.000563968
1519, 0.00062943
1520, 0.000700583
1521, 0.000707174
1522, 0.0006774
1523, 0.000604632
1524, 0.000556837
1525, 0.000550518
1526, 0.000577591
1527, 0.000611753
1528, 0.000618365
1529, 0.000603785
1530, 0.00056681
1531, 0.000540635
1532, 0.000537475
1533, 0.000553177
1534, 0.000572427
1535, 0.000575512
1536, 0.000565319
1537, 0.000545935
1538, 0.000533229
1539, 0.000531765
1540, 0.00053774
1541, 0.000544375
1542, 0.000545771
1543, 0.000543778
1544, 0.000539478
1545, 0.000535727
1546, 0.000531909
1547, 0.000528268
1548, 0.000525187
1549, 0.000523928
1550, 0.000524979
1551, 0.000527347
1552, 0.000529261
1553, 0.000528887
1554, 0.00052669
1555, 0.000523451
1556, 0.000520708
1557, 0.000518885
1558, 0.000517826
1559, 0.000516904
1560, 0.000515931
1561, 0.000515063
1562, 0.000514602
1563, 0.000514605
1564, 0.000514822
1565, 0.000514919
1566, 0.000514555
1567, 0.000513885
1568, 0.000513002
1569, 0.000512235
1570, 0.000511578
1571, 0.000511044
1572, 0.000510425
1573, 0.000509751
1574, 0.000508975
1575, 0.00050828
1576, 0.000507699
1577, 0.000507345
1578, 0.000507127
1579, 0.000507112
1580, 0.0005072
1581, 0.000507619
1582, 0.000508344
1583, 0.000509848
1584, 0.000512097
1585, 0.00051598
1586, 0.000521334
1587, 0.000530201
1588, 0.000541885
1589, 0.000561381
1590, 0.000585529
1591, 0.000626198
1592, 0.00066996
1593, 0.000742553
1594, 0.00079734
1595, 0.000881829
1596, 0.000886522
1597, 0.000890986
1598, 0.000779413
1599, 0.000672854
1600, 0.000561235
1601, 0.000516367
1602, 0.00052957
1603, 0.000566951
1604, 0.000598436
1605, 0.000597063
1606, 0.000589106
1607, 0.000565323
1608, 0.000548446
1609, 0.000526609
1610, 0.000507731
1611, 0.000504817
1612, 0.000518332
1613, 0.000539899
1614, 0.000541556
1615, 0.000524021
1616, 0.000497241
1617, 0.000483548
1618, 0.000488076
1619, 0.000500517
1620, 0.00050754
1621, 0.000501253
1622, 0.000491961
1623, 0.000487982
1624, 0.000489812
1625, 0.000491029
1626, 0.00048759
1627, 0.000480816
1628, 0.000476797
1629, 0.000477718
1630, 0.000481591
1631, 0.000483957
1632, 0.000482549
1633, 0.000479495
1634, 0.000476706
1635, 0.000476119
1636, 0.000476131
1637, 0.000475422
1638, 0.000473134
1639, 0.000470522
1640, 0.000469007
1641, 0.000468771
1642, 0.000469205
1643, 0.000469334
1644, 0.000468393
1645, 0.00046725
1646, 0.00046646
1647, 0.00046637
1648, 0.000466694
1649, 0.000466679
1650, 0.000466413
1651, 0.000465686
1652, 0.000465277
1653, 0.000465283
1654, 0.000465739
1655, 0.000466371
1656, 0.000467219
1657, 0.000468162
1658, 0.00046997
1659, 0.000472624
1660, 0.000477302
1661, 0.000483526
1662, 0.000493633
1663, 0.000506243
1664, 0.000527223
1665, 0.000551854
1666, 0.000593702
1667, 0.000635574
1668, 0.000706499
1669, 0.000753753
1670, 0.000830493
1671, 0.000824449
1672, 0.000820618
1673, 0.00070959
1674, 0.000603569
1675, 0.000499436
1676, 0.000457147
1677, 0.000474851
1678, 0.000522645
1679, 0.000567923
1680, 0.000571594
1681, 0.00055433
1682, 0.000510011
1683, 0.000477758
1684, 0.000461863
1685, 0.000465021
1686, 0.000479533
1687, 0.000492418
1688, 0.000500171
1689, 0.000490751
1690, 0.000475413
1691, 0.000456239
1692, 0.000445448
1693, 0.000446445
1694, 0.000455855
1695, 0.000466458
1696, 0.000468205
1697, 0.000462888
1698, 0.000451777
1699, 0.000443111
1700, 0.000439633
1701, 0.00044096
1702, 0.000443949
1703, 0.000445328
1704, 0.000444871
1705, 0.000443155
1706, 0.000442204
1707, 0.000441929
1708, 0.000441875
1709, 0.000440618
1710, 0.00043825
1711, 0.000435123
1712, 0.000432589
1713, 0.000431318
1714, 0.000431264
1715, 0.000431752
1716, 0.000432035
1717, 0.000431822
1718, 0.000431192
1719, 0.000430624
1720, 0.000430314
1721, 0.000430359
1722, 0.000430458
1723, 0.000430491
1724, 0.00043017
1725, 0.000429757
1726, 0.00042927
1727, 0.000429073
1728, 0.000429113
1729, 0.000429559
1730, 0.000430191
1731, 0.00043127
1732, 0.000432575
1733, 0.000434783
1734, 0.000437621
1735, 0.000442401
1736, 0.000448432
1737, 0.000458332
1738, 0.000470156
1739, 0.000489628
1740, 0.000511105
1741, 0.000546778
1742, 0.000580271
1743, 0.000635138
1744, 0.000669046
1745, 0.000721521
1746, 0.000713981
1747, 0.000706263
1748, 0.000626646
1749, 0.000552092
1750, 0.000473447
1751, 0.000435149
1752, 0.00043405
1753, 0.000455497
1754, 0.000480281
1755, 0.000488461
1756, 0.000487067
1757, 0.000473083
1758, 0.000465831
1759, 0.000454814
1760, 0.000443829
1761, 0.000431092
1762, 0.000421434
1763, 0.000420677
1764, 0.00042812
1765, 0.000439978
1766, 0.000443661
1767, 0.000438546
1768, 0.000424379
1769, 0.000411795
1770, 0.000406306
1771, 0.000408624
1772, 0.000414275
1773, 0.00041751
1774, 0.000416486
1775, 0.000412327
1776, 0.000409184
1777, 0.000408597
1778, 0.000410123
1779, 0.000411215
1780, 0.000410498
1781, 0.000407367
1782, 0.00040376
1783, 0.000400992
1784, 0.000399988
1785, 0.000400098
1786, 0.000400396
1787, 0.000400019
1788, 0.000398928
1789, 0.000397666
1790, 0.000396746
1791, 0.000396504
1792, 0.000396636
1793, 0.000396901
1794, 0.000396901
1795, 0.000396688
1796, 0.000396337
1797, 0.000396225
1798, 0.000396462
1799, 0.000397206
1800, 0.000398398
1801, 0.000400286
1802, 0.000402803
1803, 0.000406856
1804, 0.000412337
1805, 0.000421534
1806, 0.000433543
1807, 0.000454038
1808, 0.000478827
1809, 0.00052194
1810, 0.00056707
1811, 0.000645854
1812, 0.000703771
1813, 0.000800742
1814, 0.000807466
1815, 0.000820059
1816, 0.000696299
1817, 0.000573312
1818, 0.000445026
1819, 0.000393986
1820, 0.000419191
1821, 0.000478616
1822, 0.000527377
1823, 0.000517968
1824, 0.000484482
1825, 0.000436264
1826, 0.000416565
1827, 0.000419962
1828, 0.000428864
1829, 0.000432757
1830, 0.000425107
1831, 0.000418776
1832, 0.000414129
1833, 0.000414269
1834, 0.000409304
1835, 0.000398522
1836, 0.00039076
1837, 0.00039019
1838, 0.000396828
1839, 0.00040203
1840, 0.000401508
1841, 0.000392163
1842, 0.000381234
1843, 0.00037641
1844, 0.000378727
1845, 0.000384928
1846, 0.000388305
1847, 0.000386982
1848, 0.000381568
1849, 0.00037639
1850, 0.000374284
1851, 0.000374795
1852, 0.000376338
1853, 0.00037672
1854, 0.000375092
1855, 0.000372882
1856, 0.000371274
1857, 0.000371169
1858, 0.000371983
1859, 0.000372617
1860, 0.000372447
1861, 0.000370928
1862, 0.000369156
1863, 0.000367658
1864, 0.000366941
1865, 0.000366878
1866, 0.000366955
1867, 0.000366662
1868, 0.000365906
1869, 0.000364963
1870, 0.000364121
1871, 0.000363659
1872, 0.000363538
1873, 0.000363567
1874, 0.000363456
1875, 0.00036311
1876, 0.000362589
1877, 0.000362006
1878, 0.000361555
1879, 0.000361324
1880, 0.000361266
1881, 0.000361353
1882, 0.000361468
1883, 0.000361677
1884, 0.000361974
1885, 0.000362632
1886, 0.00036371
1887, 0.000365695
1888, 0.000368632
1889, 0.000373568
1890, 0.000380403
1891, 0.000391889
1892, 0.000407149
1893, 0.000433533
1894, 0.000466168
1895, 0.000523962
1896, 0.000584131
1897, 0.000690119
1898, 0.000758424
1899, 0.000870361
1900, 0.000838868
1901, 0.000799866
1902, 0.000614579
1903, 0.000464317
1904, 0.000377577
1905, 0.000393033
1906, 0.000464958
1907, 0.000509385
1908, 0.00050966
1909, 0.000453601
1910, 0.000414209
1911, 0.00040399
1912, 0.000413864
1913, 0.000420057
1914, 0.000404119
1915, 0.000387198
1916, 0.00038385
1917, 0.000397918
1918, 0.000400957
1919, 0.00038151
1920, 0.000360711
1921, 0.000356727
1922, 0.000369834
1923, 0.000381241
1924, 0.000377938
1925, 0.0003597
1926, 0.000346785
1927, 0.000349357
1928, 0.00035965
1929, 0.000365154
1930, 0.000358839
1931, 0.000350193
1932, 0.000346374
1933, 0.000348229
1934, 0.000350997
1935, 0.000349741
1936, 0.000346481
1937, 0.000344413
1938, 0.000343569
1939, 0.000344674
1940, 0.000345185
1941, 0.000345298
1942, 0.000343346
1943, 0.000340648
1944, 0.000339641
1945, 0.000338929
1946, 0.000340214
1947, 0.000340982
1948, 0.000339607
1949, 0.000337869
1950, 0.000336367
1951, 0.000337313
1952, 0.000338081
1953, 0.000337527
1954, 0.000336741
1955, 0.000334777
1956, 0.000334519
1957, 0.000335134
1958, 0.000334795
1959, 0.000334488
1960, 0.000333035
1961, 0.000332553
1962, 0.000332438
1963, 0.000331794
1964, 0.000331957
1965, 0.000330974
1966, 0.000330735
1967, 0.000330651
1968, 0.000330004
1969, 0.000329819
1970, 0.000328964
1971, 0.000328654
1972, 0.000328566
1973, 0.000328205
1974, 0.0003281
1975, 0.000327454
1976, 0.000327002
1977, 0.000326741
1978, 0.000326527
1979, 0.000326545
1980, 0.000326494
1981, 0.000326466
1982, 0.00032664
1983, 0.000327095
1984, 0.000328114
1985, 0.000329894
1986, 0.000332939
1987, 0.000337571
1988, 0.000345713
1989, 0.00035765
1990, 0.000379295
1991, 0.000409386
1992, 0.000465156
1993, 0.000533653
1994, 0.000662023
1995, 0.000773855
1996, 0.000975306
1997, 0.000999669
1998, 0.00103745
1999, 0.000769277
2000, 0.000520531
2001, 0.000347869
2002, 0.000370639
2003, 0.000507016
2004, 0.000578763
2005, 0.000564529
2006, 0.000444172
2007, 0.000371545
2008, 0.000385152
2009, 0.000431106
2010, 0.000447166
2011, 0.000402791
2012, 0.000364723
2013, 0.000366045
2014, 0.000389605
2015, 0.000391786
2016, 0.000360304
2017, 0.000341828
2018, 0.000354153
2019, 0.000367542
2020, 0.000354726
2021, 0.000336692
2022, 0.000335777
2023, 0.000340171
2024, 0.000342811
2025, 0.000339156
2026, 0.000329939
2027, 0.000323941
2028, 0.00032265
2029, 0.000330388
2030, 0.000333904
2031, 0.000325158
2032, 0.000313792
2033, 0.000312844
2034, 0.000320194
2035, 0.000324218
2036, 0.000318743
2037, 0.00031281
2038, 0.000311848
2039, 0.000312854
2040, 0.000313897
2041, 0.000313223
2042, 0.00031176
2043, 0.000309513
2044, 0.000308759
2045, 0.000309435
2046, 0.000310411
2047, 0.000309075
2048, 0.000306629
2049, 0.000305152
2050, 0.000305999
2051, 0.000306908
2052, 0.000306591
2053, 0.000305215
2054, 0.000304292
2055, 0.000303789
2056, 0.000303632
2057, 0.000303401
2058, 0.000303247
2059, 0.000302747
2060, 0.00030207
2061, 0.000301498
2062, 0.000301392
2063, 0.000301417
2064, 0.000301224
2065, 0.000300589
2066, 0.000299944
2067, 0.000299535
2068, 0.00029936
2069, 0.000299144
2070, 0.000298843
2071, 0.00029849
2072, 0.000298141
2073, 0.000297761
2074, 0.000297436
2075, 0.00029718
2076, 0.00029697
2077, 0.000296709
2078, 0.000296371
2079, 0.000295991
2080, 0.000295645
2081, 0.000295364
2082, 0.000295113
2083, 0.000294832
2084, 0.000294523
2085, 0.000294208
2086, 0.000293897
2087, 0.00029359
2088, 0.000293289
2089, 0.000293005
2090, 0.000292731
2091, 0.000292455
2092, 0.000292165
2093, 0.000291863
2094, 0.00029156
2095, 0.000291274
2096, 0.000290998
2097, 0.000290729
2098, 0.000290455
2099, 0.000290183
2100, 0.000289915
2101, 0.000289655
2102, 0.000289407
2103, 0.00028918
2104, 0.000288987
2105, 0.000288843
2106, 0.000288776
2107, 0.00028882
2108, 0.000289053
2109, 0.000289568
2110, 0.000290599
2111, 0.00029237
2112, 0.000295577
2113, 0.000300727
2114, 0.000310016
2115, 0.000324331
2116, 0.000350838
2117, 0.000389034
2118, 0.000462162
2119, 0.000552337
2120, 0.000727387
2121, 0.000866517
2122, 0.00111875
2123, 0.00108129
2124, 0.00102416
2125, 0.000638639
2126, 0.000360808
2127, 0.000310133
2128, 0.000462166
2129, 0.000629635
2130, 0.000579128
2131, 0.000445298
2132, 0.000331237
2133, 0.000361384
2134, 0.000456589
2135, 0.000448326
2136, 0.000366426
2137, 0.000308469
2138, 0.000342444
2139, 0.00039833
2140, 0.000379759
2141, 0.000320769
2142, 0.000293879
2143, 0.000323494
2144, 0.000350477
2145, 0.000334673
2146, 0.00030557
2147, 0.000291623
2148, 0.000300465
2149, 0.000314763
2150, 0.000315779
2151, 0.000300967
2152, 0.000282132
2153, 0.00028564
2154, 0.000301363
2155, 0.00030143
2156, 0.000288838
2157, 0.000279066
2158, 0.000281785
2159, 0.000289146
2160, 0.000289213
2161, 0.000284381
2162, 0.000279454
2163, 0.000277638
2164, 0.000279176
2165, 0.000282134
2166, 0.000282322
2167, 0.000277921
2168, 0.000273856
2169, 0.000274657
2170, 0.000277643
2171, 0.000277736
2172, 0.000275274
2173, 0.00027318
2174, 0.000272684
2175, 0.00027299
2176, 0.000273401
2177, 0.000273342
2178, 0.000272598
2179, 0.000271184
2180, 0.000270231
2181, 0.000270327
2182, 0.000270945
2183, 0.000270944
2184, 0.000269946
2185, 0.000268978
2186, 0.000268645
2187, 0.000268608
2188, 0.000268525
2189, 0.000268327
2190, 0.000268061
2191, 0.000267578
2192, 0.000266992
2193, 0.000266613
2194, 0.00026653
2195, 0.000266493
2196, 0.000266268
2197, 0.000265844
2198, 0.000265416
2199, 0.00026511
2200, 0.000264872
2201, 0.000264637
2202, 0.000264421
2203, 0.000264222
2204, 0.000263967
2205, 0.000263627
2206, 0.000263282
2207, 0.000263013
2208, 0.000262801
2209, 0.000262593
2210, 0.000262355
2211, 0.000262098
2212, 0.000261833
2213, 0.000261566
2214, 0.000261292
2215, 0.000261023
2216, 0.000260776
2217, 0.000260554
2218, 0.000260328
2219, 0.000260084
2220, 0.000259827
2221, 0.000259571
2222, 0.00025932
2223, 0.000259069
2224, 0.000258819
2225, 0.000258575
2226, 0.000258339
2227, 0.000258106
2228, 0.000257869
2229, 0.000257627
2230, 0.000257383
2231, 0.00025714
2232, 0.000256901
2233, 0.000256664
2234, 0.000256428
2235, 0.0002562
2236, 0.000255979
2237, 0.000255769
2238, 0.000255571
2239, 0.000255392
2240, 0.000255244
2241, 0.000255145
2242, 0.000255128
2243, 0.000255229
2244, 0.000255544
2245, 0.000256161
2246, 0.000257365
2247, 0.000259346
2248, 0.000262972
2249, 0.000268552
2250, 0.000278837
2251, 0.000293579
2252, 0.000321424
2253, 0.000356628
2254, 0.000424432
2255, 0.000490832
2256, 0.000619249
2257, 0.000688557
2258, 0.000831429
2259, 0.00080155
2260, 0.000801625
2261, 0.000630323
2262, 0.00048699
2263, 0.000364765
2264, 0.000332274
2265, 0.000368673
2266, 0.000421709
2267, 0.000460809
2268, 0.000404492
2269, 0.000320902
2270, 0.0002704
2271, 0.000296309
2272, 0.000358824
2273, 0.000369062
2274, 0.000322234
2275, 0.00026794
2276, 0.000264673
2277, 0.000292196
2278, 0.000308242
2279, 0.00030462
2280, 0.000286267
2281, 0.000268705
2282, 0.000259113
2283, 0.000267371
2284, 0.000278963
2285, 0.000274112
2286, 0.000263532
2287, 0.000259157
2288, 0.000262656
2289, 0.000263473
2290, 0.000254858
2291, 0.000249681
2292, 0.000252479
2293, 0.000256734
2294, 0.000256823
2295, 0.00025416
2296, 0.000250584
2297, 0.000246518
2298, 0.000244515
2299, 0.000246609
2300, 0.000249832
2301, 0.000249395
2302, 0.000246432
2303, 0.00024439
2304, 0.000244412
2305, 0.000244864
2306, 0.000244252
2307, 0.000243015
2308, 0.000242167
2309, 0.000241796
2310, 0.000241644
2311, 0.000241858
2312, 0.000242291
2313, 0.00024221
2314, 0.000241063
2315, 0.000239839
2316, 0.000239384
2317, 0.000239439
2318, 0.00023937
2319, 0.000239009
2320, 0.000238642
2321, 0.000238385
2322, 0.000238139
2323, 0.000237918
2324, 0.000237798
2325, 0.000237741
2326, 0.000237555
2327, 0.000237144
2328, 0.000236647
2329, 0.000236307
2330, 0.000236113
2331, 0.000235941
2332, 0.000235696
2333, 0.000235433
2334, 0.000235184
2335, 0.00023493
2336, 0.000234657
2337, 0.000234418
2338, 0.000234234
2339, 0.000234085
2340, 0.000233912
2341, 0.000233695
2342, 0.000233458
2343, 0.000233238
2344, 0.000233045
2345, 0.000232859
2346, 0.000232676
2347, 0.000232507
2348, 0.000232356
2349, 0.000232211
2350, 0.000232068
2351, 0.000231947
2352, 0.000231867
2353, 0.00023186
2354, 0.000231933
2355, 0.000232135
2356, 0.000232489
2357, 0.000233132
2358, 0.000234112
2359, 0.000235758
2360, 0.000238132
2361, 0.000242119
2362, 0.000247681
2363, 0.000257244
2364, 0.000269938
2365, 0.000292512
2366, 0.000319824
2367, 0.000370163
2368, 0.000420525
2369, 0.000515355
2370, 0.000575226
2371, 0.000688565
2372, 0.000677761
2373, 0.000681697
2374, 0.000533518
2375, 0.000396321
2376, 0.000276645
2377, 0.000246102
2378, 0.000294082
2379, 0.000358229
2380, 0.000404155
2381, 0.000370762
2382, 0.000310286
2383, 0.00024932
2384, 0.000234708
2385, 0.000264938
2386, 0.000301701
2387, 0.000317989
2388, 0.000290699
2389, 0.000253337
2390, 0.000231187
2391, 0.000235544
2392, 0.000252926
2393, 0.000265312
2394, 0.000269083
2395, 0.000257006
2396, 0.000240322
2397, 0.000226673
2398, 0.000225937
2399, 0.000235159
2400, 0.000244037
2401, 0.00024679
2402, 0.000240483
2403, 0.000232886
2404, 0.000226826
2405, 0.000223921
2406, 0.000224167
2407, 0.000227021
2408, 0.000230889
2409, 0.000232407
2410, 0.000230729
2411, 0.000226838
2412, 0.000223368
2413, 0.000221451
2414, 0.000220983
2415, 0.000221276
2416, 0.000222148
2417, 0.000223244
2418, 0.00022377
2419, 0.000223537
2420, 0.000222275
2421, 0.000220768
2422, 0.000219522
2423, 0.000218793
2424, 0.000218405
2425, 0.000218193
2426, 0.000218202
2427, 0.000218404
2428, 0.000218606
2429, 0.000218582
2430, 0.000218332
2431, 0.000217904
2432, 0.000217476
2433, 0.000217069
2434, 0.000216677
2435, 0.000216271
2436, 0.000215909
2437, 0.00021563
2438, 0.000215441
2439, 0.00021528
2440, 0.000215097
2441, 0.000214897
2442, 0.000214703
2443, 0.000214529
2444, 0.000214351
2445, 0.000214161
2446, 0.000213951
2447, 0.000213743
2448, 0.000213549
2449, 0.000213379
2450, 0.000213217
2451, 0.000213063
2452, 0.000212918
2453, 0.000212803
2454, 0.000212725
2455, 0.000212694
2456, 0.000212713
2457, 0.00021281
2458, 0.000213009
2459, 0.000213382
2460, 0.000213968
2461, 0.000214932
2462, 0.000216335
2463, 0.000218578
2464, 0.000221771
2465, 0.00022691
2466, 0.000234067
2467, 0.000245748
2468, 0.000261368
2469, 0.00028725
2470, 0.000318857
2471, 0.000371173
2472, 0.000422905
2473, 0.000504667
2474, 0.000548468
2475, 0.000609299
2476, 0.000570491
2477, 0.000541146
2478, 0.000449121
2479, 0.000433671
2480, 0.000429149
2481, 0.000394125
2482, 0.000327073
2483, 0.000252669
2484, 0.000253862
2485, 0.00031788
2486, 0.000384526
2487, 0.000341764
2488, 0.000243059
2489, 0.000231067
2490, 0.000281737
2491, 0.000302332
2492, 0.000266523
2493, 0.000233804
2494, 0.000250237
2495, 0.000273892
2496, 0.000263876
2497, 0.000226422
2498, 0.0002197
2499, 0.000242871
2500, 0.000253547
2501, 0.000234279
2502, 0.000216905
2503, 0.000226591
2504, 0.000238077
2505, 0.000234972
2506, 0.000213787
2507, 0.000211716
2508, 0.000221622
2509, 0.000225912
2510, 0.000216513
2511, 0.000206871
2512, 0.00021404
2513, 0.000220264
2514, 0.000216912
2515, 0.000207599
2516, 0.000206468
2517, 0.000212603
2518, 0.000214039
2519, 0.000208451
2520, 0.000202728
2521, 0.000205353
2522, 0.000209184
2523, 0.00020833
2524, 0.000202879
2525, 0.000201697
2526, 0.000204861
2527, 0.000206306
2528, 0.000204094
2529, 0.000200592
2530, 0.000201747
2531, 0.000203616
2532, 0.000203712
2533, 0.000201135
2534, 0.000199858
2535, 0.000200952
2536, 0.000201939
2537, 0.000201404
2538, 0.000199802
2539, 0.000199655
2540, 0.000200338
2541, 0.000201151
2542, 0.000200793
2543, 0.000200484
2544, 0.000201022
2545, 0.000202381
2546, 0.000204208
2547, 0.000205933
2548, 0.000208882
2549, 0.000213223
2550, 0.000220782
2551, 0.00023047
2552, 0.000246573
2553, 0.000266255
2554, 0.000300703
2555, 0.000339073
2556, 0.00040601
2557, 0.000462614
2558, 0.000558094
2559, 0.000586737
2560, 0.00063381
2561, 0.000542332
2562, 0.000442727
2563, 0.000295597
2564, 0.000210559
2565, 0.000206647
2566, 0.000263001
2567, 0.00033234
2568, 0.000346393
2569, 0.000320874
2570, 0.000252772
2571, 0.000205502
2572, 0.00020009
2573, 0.000228839
2574, 0.000264266
2575, 0.000271308
2576, 0.000255293
2577, 0.000220892
2578, 0.000197989
2579, 0.000196344
2580, 0.000210693
2581, 0.000227429
2582, 0.000231624
2583, 0.000225046
2584, 0.000210054
2585, 0.000197824
2586, 0.000192962
2587, 0.000195901
2588, 0.000202918
2589, 0.000208489
2590, 0.000210179
2591, 0.00020623
2592, 0.0001999
2593, 0.00019375
2594, 0.000190595
2595, 0.000190925
2596, 0.00019348
2597, 0.000196387
2598, 0.000197942
2599, 0.000197878
2600, 0.000196107
2601, 0.000193726
2602, 0.000191263
2603, 0.000189474
2604, 0.000188632
2605, 0.000188775
2606, 0.000189587
2607, 0.000190531
2608, 0.000191202
2609, 0.000191283
2610, 0.000190921
2611, 0.000190152
2612, 0.00018927
2613, 0.000188365
2614, 0.000187577
2615, 0.000186971
2616, 0.000186598
2617, 0.00018645
2618, 0.00018647
2619, 0.000186574
2620, 0.000186683
2621, 0.000186757
2622, 0.000186767
2623, 0.000186727
2624, 0.000186622
2625, 0.000186482
2626, 0.000186282
2627, 0.000186063
2628, 0.000185813
2629, 0.00018557
2630, 0.000185326
2631, 0.000185105
2632, 0.000184893
2633, 0.000184701
2634, 0.000184518
2635, 0.000184359
2636, 0.000184218
2637, 0.000184111
2638, 0.000184032
2639, 0.000183998
2640, 0.000184005
2641, 0.000184089
2642, 0.000184253
2643, 0.000184567
2644, 0.000185041
2645, 0.00018582
2646, 0.000186927
2647, 0.000188689
2648, 0.00019114
2649, 0.000195068
2650, 0.000200434
2651, 0.000209224
2652, 0.000220855
2653, 0.000240464
2654, 0.000264746
2655, 0.0003068
2656, 0.000351786
2657, 0.000430473
2658, 0.000488921
2659, 0.000587731
2660, 0.000593011
2661, 0.000604734
2662, 0.000476133
2663, 0.000349814
2664, 0.000226678
2665, 0.000185533
2666, 0.000221841
2667, 0.000285808
2668, 0.000334149
2669, 0.000315575
2670, 0.000273018
2671, 0.000220339
2672, 0.00019899
2673, 0.000209033
2674, 0.000228838
2675, 0.000242572
2676, 0.000236203
2677, 0.00022307
2678, 0.00020594
2679, 0.000196423
2680, 0.000195292
2681, 0.000199054
2682, 0.000204042
2683, 0.000205306
2684, 0.00020414
2685, 0.000197645
2686, 0.000189805
2687, 0.000183239
2688, 0.000181749
2689, 0.00018557
2690, 0.00019083
2691, 0.000194084
2692, 0.000191471
2693, 0.000185541
2694, 0.000179138
2695, 0.000176112
2696, 0.000177122
2697, 0.000180246
2698, 0.000182901
2699, 0.000183134
2700, 0.000181674
2701, 0.000179345
2702, 0.000177616
2703, 0.000176725
2704, 0.000176467
2705, 0.000176323
2706, 0.00017602
2707, 0.000175617
2708, 0.000175289
2709, 0.000175217
2710, 0.000175358
2711, 0.000175559
2712, 0.0001756
2713, 0.000175388
2714, 0.000174844
2715, 0.000174135
2716, 0.000173393
2717, 0.000172833
2718, 0.000172514
2719, 0.000172415
2720, 0.000172427
2721, 0.00017243
2722, 0.00017235
2723, 0.00017217
2724, 0.000171968
2725, 0.0001718
2726, 0.000171712
2727, 0.000171683
2728, 0.000171683
2729, 0.000171658
2730, 0.000171591
2731, 0.000171474
2732, 0.000171347
2733, 0.000171228
2734, 0.000171161
2735, 0.000171141
2736, 0.000171195
2737, 0.000171304
2738, 0.000171508
2739, 0.000171793
2740, 0.000172249
2741, 0.000172873
2742, 0.00017385
2743, 0.000175183
2744, 0.000177265
2745, 0.000180063
2746, 0.000184495
2747, 0.00019033
2748, 0.000199797
2749, 0.000211789
2750, 0.000231814
2751, 0.000255311
2752, 0.000295523
2753, 0.000335625
2754, 0.000404698
2755, 0.000450473
2756, 0.00052694
2757, 0.000521486
2758, 0.000519176
2759, 0.000410558
2760, 0.000306887
2761, 0.000208487
2762, 0.000172916
2763, 0.000197088
2764, 0.000246548
2765, 0.000287447
2766, 0.000281077
2767, 0.000252365
2768, 0.000210423
2769, 0.000190837
2770, 0.000196628
2771, 0.000211569
2772, 0.000222469
2773, 0.000214207
2774, 0.000197924
2775, 0.000182017
2776, 0.000176395
2777, 0.000181737
2778, 0.0001909
2779, 0.000196714
2780, 0.000192044
2781, 0.000181528
2782, 0.00017094
2783, 0.000166572
2784, 0.000169379
2785, 0.000175691
2786, 0.000180563
2787, 0.000180042
2788, 0.000175221
2789, 0.000168562
2790, 0.000164339
2791, 0.00016411
2792, 0.000166672
2793, 0.000169659
2794, 0.00017079
2795, 0.00016967
2796, 0.000166948
2797, 0.000164321
2798, 0.000162879
2799, 0.000163
2800, 0.000164075
2801, 0.000165126
2802, 0.000165519
2803, 0.000165059
2804, 0.00016407
2805, 0.000162935
2806, 0.000162088
2807, 0.000161664
2808, 0.000161653
2809, 0.000161848
2810, 0.000162022
2811, 0.00016206
2812, 0.00016191
2813, 0.000161608
2814, 0.00016119
2815, 0.000160779
2816, 0.000160408
2817, 0.000160161
2818, 0.000160036
2819, 0.000160014
2820, 0.000160068
2821, 0.00016015
2822, 0.000160231
2823, 0.00016028
2824, 0.000160335
2825, 0.000160418
2826, 0.000160646
2827, 0.000161072
2828, 0.000161896
2829, 0.000163183
2830, 0.000165386
2831, 0.000168533
2832, 0.000173796
2833, 0.000180937
2834, 0.00019305
2835, 0.000208307
2836, 0.00023488
2837, 0.000263557
2838, 0.00031418
2839, 0.000354353
2840, 0.000426583
2841, 0.000452858
2842, 0.000512171
2843, 0.000489262
2844, 0.000491324
2845, 0.000413774
2846, 0.000352682
2847, 0.000269778
2848, 0.00022869
2849, 0.000216217
2850, 0.000222617
2851, 0.000243056
2852, 0.000254947
2853, 0.000264175
2854, 0.000241372
2855, 0.000204314
2856, 0.00016885
2857, 0.000167601
2858, 0.000193871
2859, 0.000214287
2860, 0.000206345
2861, 0.000182138
2862, 0.000169361
2863, 0.000170619
2864, 0.000175364
2865, 0.000173693
2866, 0.000172736
2867, 0.000173001
2868, 0.000169328
2869, 0.000164302
2870, 0.000163888
2871, 0.000168372
2872, 0.000170459
2873, 0.000164
2874, 0.000156694
2875, 0.000155004
2876, 0.000158113
2877, 0.00016144
2878, 0.000160419
2879, 0.000158529
2880, 0.000157395
2881, 0.000157206
2882, 0.000156539
2883, 0.00015601
2884, 0.000156327
2885, 0.000156943
2886, 0.000156144
2887, 0.000154108
2888, 0.000152517
2889, 0.000152527
2890, 0.000153362
2891, 0.00015364
2892, 0.000153087
2893, 0.000152332
2894, 0.000151845
2895, 0.000151653
2896, 0.000151578
2897, 0.000151531
2898, 0.000151499
2899, 0.000151517
